# Bearings,Reorientation_Speeds
1.659884905119014888e+02,-8.400000000000005684e+01
1.662957662026828984e+02,-8.400000000000005684e+01
1.665900957874815163e+02,-8.400000000000005684e+01
1.668722659539758411e+02,-8.400000000000005684e+01
1.671430020741022986e+02,-8.400000000000005684e+01
1.674029739504854319e+02,-8.400000000000005684e+01
1.676528009416210239e+02,-8.400000000000005684e+01
1.676528009416210239e+02,0.000000000000000000e+00
1.678930565410275335e+02,0.000000000000000000e+00
1.681242724756165785e+02,0.000000000000000000e+00
1.683469423799835170e+02,0.000000000000000000e+00
1.685615250959772027e+02,0.000000000000000000e+00
1.687684476405867144e+02,0.000000000000000000e+00
1.689681078797385112e+02,0.000000000000000000e+00
1.689681078797385112e+02,0.000000000000000000e+00
1.730017836344734690e+02,0.000000000000000000e+00
1.763770343917153127e+02,0.000000000000000000e+00
1.065843289332571544e+02,0.000000000000000000e+00
1.077222295370128791e+02,7.200000000000005684e+01
1.088458692705013959e+02,7.200000000000005684e+01
1.099546669068499511e+02,7.200000000000005684e+01
1.110481008911138758e+02,7.200000000000005684e+01
1.121257087393825600e+02,7.200000000000005684e+01
1.131870860023306022e+02,7.200000000000005684e+01
1.142318848411659928e+02,7.200000000000005684e+01
1.152598122656469002e+02,7.200000000000005684e+01
1.162706280842974991e+02,7.200000000000005684e+01
1.162706280842974991e+02,0.000000000000000000e+00
1.172641426163032179e+02,0.000000000000000000e+00
1.182402142129640197e+02,0.000000000000000000e+00
1.191987466342066284e+02,0.000000000000000000e+00
1.201396863226699452e+02,0.000000000000000000e+00
1.210630196144444426e+02,0.000000000000000000e+00
1.219687699218173975e+02,0.000000000000000000e+00
1.228569949194876756e+02,0.000000000000000000e+00
1.228569949194876756e+02,0.000000000000000000e+00
1.199456985564003162e+02,0.000000000000000000e+00
1.162906352027918047e+02,0.000000000000000000e+00
1.123233727790039609e+02,0.000000000000000000e+00
1.084412709318835937e+02,0.000000000000000000e+00
1.050513052038506316e+02,0.000000000000000000e+00
1.026116377840559153e+02,0.000000000000000000e+00
1.050513052038506316e+02,0.000000000000000000e+00
1.084412709318835937e+02,0.000000000000000000e+00
1.123233727790039609e+02,0.000000000000000000e+00
1.162906352027918047e+02,0.000000000000000000e+00
1.162906352027918047e+02,0.000000000000000000e+00
1.123233727790039609e+02,0.000000000000000000e+00
1.084412709318835937e+02,0.000000000000000000e+00
1.050513052038506316e+02,0.000000000000000000e+00
-1.133883622159441131e+02,0.000000000000000000e+00
-1.143707219598842215e+02,-1.440000000000000000e+02
-1.153380566879058193e+02,-1.440000000000000000e+02
-1.162901697610686682e+02,-1.440000000000000000e+02
-1.172269042885242243e+02,-1.440000000000000000e+02
-1.181481412755058642e+02,-1.440000000000000000e+02
-1.190537976702563725e+02,-1.440000000000000000e+02
-1.199438243380502485e+02,-1.440000000000000000e+02
-1.208182039883315326e+02,-1.440000000000000000e+02
-1.216769490786738857e+02,-1.440000000000000000e+02
-1.216769490786738857e+02,0.000000000000000000e+00
-1.225200997168504671e+02,0.000000000000000000e+00
-1.225200997168504671e+02,0.000000000000000000e+00
-1.240680619512930321e+02,0.000000000000000000e+00
-1.239067858759404288e+02,0.000000000000000000e+00
-4.963330212552529019e+01,0.000000000000000000e+00
-5.059356782765571836e+01,-7.200000000000005684e+01
-5.158102509915103440e+01,-7.200000000000005684e+01
-5.259623351074972675e+01,-7.200000000000005684e+01
-5.363971479728087388e+01,-7.200000000000005684e+01
-5.471194511187184162e+01,-7.200000000000005684e+01
-5.581334664084332076e+01,-7.200000000000005684e+01
-5.694427860703511612e+01,-7.200000000000005684e+01
-5.810502770990545685e+01,-7.200000000000005684e+01
-5.929579807468724084e+01,-7.200000000000005684e+01
-5.929579807468724084e+01,0.000000000000000000e+00
-6.051670081002735913e+01,0.000000000000000000e+00
-6.176774330351852882e+01,0.000000000000000000e+00
-6.304881841672882103e+01,0.000000000000000000e+00
-6.435969377479760567e+01,0.000000000000000000e+00
-6.570000137911280547e+01,0.000000000000000000e+00
-6.706922780337016832e+01,0.000000000000000000e+00
-6.846670526146266411e+01,0.000000000000000000e+00
-6.989160385789564600e+01,0.000000000000000000e+00
-6.472990013900528083e+01,0.000000000000000000e+00
-6.618181662686680511e+01,-5.999999999999772626e+00
-6.766695187600129202e+01,-5.999999999999772626e+00
-6.918439595337311232e+01,-5.999999999999772626e+00
-7.073301791072290712e+01,-5.999999999999772626e+00
-7.231145798106086886e+01,-5.999999999999772626e+00
-7.391812287233452139e+01,-5.999999999999772626e+00
-7.555118466749662787e+01,-5.999999999999772626e+00
-7.720858377810017714e+01,-5.999999999999772626e+00
-7.888803630427079838e+01,-5.999999999999772626e+00
-8.058704602814790974e+01,0.000000000000000000e+00
-8.230292111405191235e+01,0.000000000000000000e+00
-8.403279541303419364e+01,0.000000000000000000e+00
-8.577365408115232981e+01,0.000000000000000000e+00
-8.752236303107305559e+01,0.000000000000000000e+00
-8.927570155809695507e+01,0.000000000000000000e+00
-9.103039732729715183e+01,0.000000000000000000e+00
-9.278316278995291100e+01,0.000000000000000000e+00
-9.453073202425387933e+01,0.000000000000000000e+00
-9.626989697331211460e+01,0.000000000000000000e+00
-9.799754208465512306e+01,0.000000000000000000e+00
-9.971067643702129146e+01,0.000000000000000000e+00
-1.016781372146302971e+02,0.000000000000000000e+00
-1.035518780017089568e+02,0.000000000000000000e+00
-1.053200781410681515e+02,0.000000000000000000e+00
-1.069708279424028063e+02,0.000000000000000000e+00
-1.069708279424028063e+02,0.000000000000000000e+00
-1.088604248366394529e+02,0.000000000000000000e+00
-1.103991545178140257e+02,0.000000000000000000e+00
-1.116301560669029982e+02,0.000000000000000000e+00
-1.125945178343769584e+02,0.000000000000000000e+00
-1.133300492979909393e+02,0.000000000000000000e+00
-1.138708507205641922e+02,0.000000000000000000e+00
-1.142473467594928991e+02,0.000000000000000000e+00
-1.144865646504568844e+02,0.000000000000000000e+00
-1.144865646504568844e+02,0.000000000000000000e+00
-1.168563235472987714e+02,0.000000000000000000e+00
-1.191487345794711672e+02,0.000000000000000000e+00
-1.213562974106419290e+02,0.000000000000000000e+00
-1.234714901696143130e+02,0.000000000000000000e+00
-1.254867806055366088e+02,0.000000000000000000e+00
-1.273946464055681531e+02,0.000000000000000000e+00
-1.291876090589794899e+02,0.000000000000000000e+00
-1.308582864688398786e+02,0.000000000000000000e+00
-1.308582864688398786e+02,0.000000000000000000e+00
-1.314406190090809332e+02,0.000000000000000000e+00
-1.318365890491279515e+02,0.000000000000000000e+00
-1.320754029928165210e+02,0.000000000000000000e+00
-1.321826458152805799e+02,0.000000000000000000e+00
-1.321807685733621156e+02,0.000000000000000000e+00
-1.321807685733621156e+02,0.000000000000000000e+00
-1.278409496718439016e+02,0.000000000000000000e+00
-1.230079967845564681e+02,0.000000000000000000e+00
-1.181105397100584327e+02,0.000000000000000000e+00
-1.135662517196890064e+02,0.000000000000000000e+00
-1.098522780368544858e+02,0.000000000000000000e+00
-1.135662517196890349e+02,0.000000000000000000e+00
-1.181105397100584327e+02,0.000000000000000000e+00
-1.230079967845564681e+02,0.000000000000000000e+00
-1.278409496718439016e+02,0.000000000000000000e+00
-1.278409496718439016e+02,0.000000000000000000e+00
-1.230079967845564681e+02,0.000000000000000000e+00
-1.181105397100584327e+02,0.000000000000000000e+00
-1.135662517196890349e+02,0.000000000000000000e+00
1.241477219631454432e+02,0.000000000000000000e+00
1.252283204952169626e+02,1.260000000000000568e+02
1.262808856468532497e+02,1.260000000000000568e+02
1.273058111596973561e+02,1.260000000000000568e+02
1.283035411396305392e+02,1.260000000000000568e+02
1.292745624312200334e+02,1.260000000000000568e+02
1.302193975568108613e+02,1.260000000000000568e+02
1.311385982307436677e+02,1.260000000000000568e+02
1.320327394468579030e+02,1.260000000000000568e+02
1.329024141275642990e+02,1.260000000000000568e+02
1.329024141275642990e+02,0.000000000000000000e+00
1.337482283151049955e+02,0.000000000000000000e+00
1.345707968799026730e+02,0.000000000000000000e+00
1.345707968799026730e+02,0.000000000000000000e+00
1.373084182598659879e+02,0.000000000000000000e+00
1.384000658193391757e+02,0.000000000000000000e+00
6.516318072781177761e+01,0.000000000000000000e+00
6.652002216221876552e+01,7.200000000000000000e+01
6.790536039861746076e+01,7.200000000000000000e+01
6.931843264113177838e+01,7.200000000000000000e+01
7.075831049137804030e+01,7.200000000000000000e+01
7.222389478635830073e+01,7.200000000000000000e+01
7.371391245547840754e+01,7.200000000000000000e+01
7.522691569968350223e+01,7.200000000000000000e+01
7.676128376105839379e+01,7.200000000000000000e+01
7.831522749998657673e+01,7.200000000000000000e+01
7.831522749998657673e+01,0.000000000000000000e+00
7.988679692934749710e+01,0.000000000000000000e+00
8.147389177270810023e+01,0.000000000000000000e+00
8.307427501878350995e+01,0.000000000000000000e+00
8.468558934159170803e+01,0.000000000000000000e+00
8.630537614981176375e+01,0.000000000000000000e+00
8.793109692573858638e+01,0.000000000000000000e+00
8.956015642011817590e+01,0.000000000000000000e+00
9.106889524530123481e+01,0.000000000000000000e+00
9.232499704371753069e+01,0.000000000000000000e+00
9.335328898932414177e+01,0.000000000000000000e+00
9.417895748939565692e+01,0.000000000000000000e+00
9.417895748939565692e+01,0.000000000000000000e+00
9.632775292570465808e+01,0.000000000000000000e+00
9.842082602625714571e+01,0.000000000000000000e+00
1.004489097173017740e+02,0.000000000000000000e+00
1.024023444416718576e+02,0.000000000000000000e+00
1.042711417990020948e+02,0.000000000000000000e+00
1.060450772142771996e+02,0.000000000000000000e+00
8.971381881399253189e+01,0.000000000000000000e+00
9.141587052984112916e+01,1.799999999999988631e+01
9.311542720561999431e+01,1.799999999999988631e+01
9.480951529203656492e+01,1.799999999999988631e+01
9.649521845843497658e+01,1.799999999999988631e+01
9.816970703738047632e+01,1.799999999999988631e+01
9.983026526057216188e+01,1.799999999999988631e+01
1.014743156652548350e+02,1.799999999999988631e+01
1.030994401783786998e+02,1.799999999999988631e+01
1.047033975293924755e+02,1.799999999999988631e+01
1.062841367921690221e+02,0.000000000000000000e+00
1.078398070029783185e+02,0.000000000000000000e+00
1.093687629365884959e+02,0.000000000000000000e+00
1.108695672401727848e+02,0.000000000000000000e+00
1.123409892203893889e+02,0.000000000000000000e+00
1.137820006505380661e+02,0.000000000000000000e+00
1.151917690117558379e+02,0.000000000000000000e+00
1.158018140006404622e+02,0.000000000000000000e+00
1.162374238034046527e+02,0.000000000000000000e+00
1.165261907036849891e+02,0.000000000000000000e+00
1.166926668139334424e+02,0.000000000000000000e+00
1.166926668139334424e+02,0.000000000000000000e+00
1.189679666698065148e+02,0.000000000000000000e+00
1.211657199782860062e+02,0.000000000000000000e+00
1.211657199782860062e+02,0.000000000000000000e+00
1.167440361471539063e+02,0.000000000000000000e+00
1.116904122002243014e+02,0.000000000000000000e+00
1.064535994310444948e+02,0.000000000000000000e+00
1.014479551055181332e+02,0.000000000000000000e+00
9.713122654797047062e+01,0.000000000000000000e+00
1.014479551055181332e+02,0.000000000000000000e+00
1.064535994310444948e+02,0.000000000000000000e+00
1.116904122002243014e+02,0.000000000000000000e+00
1.167440361471539063e+02,0.000000000000000000e+00
1.167440361471539063e+02,0.000000000000000000e+00
1.116904122002243014e+02,0.000000000000000000e+00
-1.695464005689555052e+02,0.000000000000000000e+00
-1.697702159238926640e+02,-8.400000000000000000e+01
-1.699847440506309795e+02,-8.400000000000000000e+01
-1.701905456025023682e+02,-8.400000000000000000e+01
-1.703881374336988301e+02,-8.400000000000000000e+01
-1.705779967526696623e+02,-8.400000000000000000e+01
-1.707605648163824412e+02,-8.400000000000000000e+01
-1.709362502229830625e+02,-8.400000000000000000e+01
-1.711054318523834468e+02,-8.400000000000000000e+01
-1.712684614975177908e+02,-8.400000000000000000e+01
-1.712684614975177908e+02,0.000000000000000000e+00
-1.714256662232361350e+02,0.000000000000000000e+00
-1.714256662232361350e+02,0.000000000000000000e+00
-1.755593272675620540e+02,0.000000000000000000e+00
-1.790888117558417605e+02,0.000000000000000000e+00
-1.095118992921574943e+02,0.000000000000000000e+00
-1.106333581517401115e+02,-7.200000000000005684e+01
-1.117385286889918774e+02,-7.200000000000005684e+01
-1.128269590344136759e+02,-7.200000000000005684e+01
-1.138982591880041468e+02,-7.200000000000005684e+01
-1.149520991992558550e+02,-7.200000000000005684e+01
-1.159882070038613335e+02,-7.200000000000005684e+01
-1.170063659743192090e+02,-7.200000000000005684e+01
-1.180064122400941500e+02,-7.200000000000005684e+01
-1.189882318304539695e+02,-7.200000000000005684e+01
-1.189882318304539695e+02,0.000000000000000000e+00
-1.199517576897919184e+02,0.000000000000000000e+00
-1.199517576897919184e+02,0.000000000000000000e+00
-1.214792742838060633e+02,0.000000000000000000e+00
-1.210518454420645327e+02,0.000000000000000000e+00
-4.619246779044262041e+01,0.000000000000000000e+00
-4.723509036688047047e+01,-7.199999999999992895e+01
-4.831402598265947290e+01,-7.199999999999992895e+01
-4.943039910857432062e+01,-7.199999999999992895e+01
-5.058529979394172926e+01,-7.199999999999992895e+01
-5.177976928963850867e+01,-7.199999999999992895e+01
-5.301478374149248651e+01,-7.199999999999992895e+01
-5.429123589569487507e+01,-7.199999999999992895e+01
-5.560991480845000723e+01,-7.199999999999992895e+01
-5.697148361843546382e+01,-7.199999999999992895e+01
-5.697148361843546382e+01,0.000000000000000000e+00
-5.837645552427660789e+01,0.000000000000000000e+00
-5.982516821083530090e+01,0.000000000000000000e+00
-6.034262674275001359e+01,0.000000000000000000e+00
-6.074039800652882093e+01,0.000000000000000000e+00
-6.101364966503965093e+01,0.000000000000000000e+00
-3.716003957718107387e+01,0.000000000000000000e+00
-3.840482252264288121e+01,-2.399999999999998579e+01
-3.972177871125490611e+01,-2.399999999999998579e+01
-4.111585306765284287e+01,-2.399999999999998579e+01
-3.473354223756118841e+01,-2.399999999999998579e+01
-3.609083740452780376e+01,-2.999999999999998579e+01
-3.754246052668991496e+01,-2.999999999999998579e+01
-3.909652721033448586e+01,-2.999999999999998579e+01
-4.076173278326699290e+01,-2.999999999999998579e+01
-3.426906520862590355e+01,-2.999999999999998579e+01
-3.592498846575578852e+01,-1.200000000000000000e+01
-3.772442347845614563e+01,-1.200000000000000000e+01
-3.968281909988030520e+01,-1.200000000000000000e+01
-4.181697622763922340e+01,-1.200000000000000000e+01
-4.414487945930294188e+01,-6.000000000000000000e+00
-4.668534705900382420e+01,-6.000000000000000000e+00
-4.945742137421504481e+01,-6.000000000000000000e+00
-5.247940801480980610e+01,-6.000000000000000000e+00
-5.576747044452633872e+01,-6.000000000000000000e+00
-5.933371176991518325e+01,0.000000000000000000e+00
-6.318374722268650601e+01,0.000000000000000000e+00
-6.731390801320976891e+01,0.000000000000000000e+00
-7.170842275544464428e+01,0.000000000000000000e+00
-7.473980928307295812e+01,0.000000000000000000e+00
-7.794436015768245340e+01,0.000000000000000000e+00
-8.135380086273653433e+01,0.000000000000000000e+00
-8.500543083661659693e+01,0.000000000000000000e+00
-8.500543083661659693e+01,0.000000000000000000e+00
-9.501061806422228528e+01,0.000000000000000000e+00
-1.020830965441532499e+02,0.000000000000000000e+00
-1.069512670914274679e+02,0.000000000000000000e+00
-1.102638058591409447e+02,0.000000000000000000e+00
-1.124903781631336130e+02,0.000000000000000000e+00
-1.139522243290332710e+02,0.000000000000000000e+00
-1.148680239873407629e+02,0.000000000000000000e+00
-1.153890191630562470e+02,0.000000000000000000e+00
-1.153890191630562470e+02,0.000000000000000000e+00
-1.210151442211138999e+02,0.000000000000000000e+00
-1.265113458917340665e+02,0.000000000000000000e+00
-1.318242336723402275e+02,0.000000000000000000e+00
-1.369085185527516444e+02,0.000000000000000000e+00
-1.417283004442480490e+02,0.000000000000000000e+00
-1.462570889909841583e+02,0.000000000000000000e+00
-1.504768345012048769e+02,0.000000000000000000e+00
-1.543763512653751775e+02,0.000000000000000000e+00
-1.543763512653751775e+02,0.000000000000000000e+00
-1.534985643261094026e+02,0.000000000000000000e+00
-1.525447558092729139e+02,0.000000000000000000e+00
-1.515437525676783537e+02,0.000000000000000000e+00
-1.505166125978642810e+02,0.000000000000000000e+00
-1.494795361244795515e+02,0.000000000000000000e+00
-1.484456197283341510e+02,0.000000000000000000e+00
-1.474259640166174847e+02,0.000000000000000000e+00
-1.464304041512803849e+02,0.000000000000000000e+00
-1.464304041512803849e+02,0.000000000000000000e+00
-1.495775954952172526e+02,0.000000000000000000e+00
-1.525419160400504950e+02,0.000000000000000000e+00
-1.553296724462516352e+02,0.000000000000000000e+00
-1.579464248556867858e+02,0.000000000000000000e+00
-1.603968319887050882e+02,0.000000000000000000e+00
-1.626845571196861613e+02,0.000000000000000000e+00
-1.648122192444517111e+02,0.000000000000000000e+00
-1.648122192444517111e+02,0.000000000000000000e+00
-1.706038696285822027e+02,0.000000000000000000e+00
-1.748094066936990032e+02,0.000000000000000000e+00
-8.613766822831632908e+01,0.000000000000000000e+00
-8.883194253142528396e+01,-9.000000000000000000e+01
-9.153138938758718268e+01,-9.000000000000000000e+01
-9.422405809735528237e+01,-9.000000000000000000e+01
-9.689817661290703654e+01,-9.000000000000000000e+01
-9.954245501006769814e+01,-9.000000000000000000e+01
-1.021463581888313286e+02,-9.000000000000000000e+01
-1.047003322511021963e+02,-9.000000000000000000e+01
-1.071959741316605914e+02,-9.000000000000000000e+01
-1.096261398485651455e+02,-9.000000000000000000e+01
-1.096261398485651455e+02,0.000000000000000000e+00
-1.119849923034732058e+02,0.000000000000000000e+00
-1.142679941850271916e+02,0.000000000000000000e+00
-1.164718547779700373e+02,0.000000000000000000e+00
-1.185944412317354022e+02,0.000000000000000000e+00
-1.185944412317354022e+02,0.000000000000000000e+00
-1.129396106312923109e+02,0.000000000000000000e+00
-1.060788841944032868e+02,0.000000000000000000e+00
-9.861786108699152464e+01,0.000000000000000000e+00
-9.095962439418366330e+01,0.000000000000000000e+00
-8.344671280359449383e+01,0.000000000000000000e+00
-7.646597816552252880e+01,0.000000000000000000e+00
-8.344671280359449383e+01,0.000000000000000000e+00
-9.095962439418366330e+01,0.000000000000000000e+00
-9.861786108699152464e+01,0.000000000000000000e+00
-1.060788841944032868e+02,0.000000000000000000e+00
-1.060788841944032868e+02,0.000000000000000000e+00
-1.129396106312923109e+02,0.000000000000000000e+00
-1.185944412317354590e+02,0.000000000000000000e+00
-1.219617392796988611e+02,0.000000000000000000e+00
-1.209178344879833560e+02,0.000000000000000000e+00
-3.968900250071263258e+01,0.000000000000000000e+00
-4.277822694061890729e+01,-7.200000000000005684e+01
-4.627445211509621004e+01,-7.200000000000005684e+01
-5.023198932396925898e+01,-7.200000000000005684e+01
-5.470257211729327196e+01,-7.200000000000005684e+01
-5.972699308639795390e+01,-7.200000000000005684e+01
-6.532264133436797238e+01,-7.200000000000005684e+01
-7.146787660154672039e+01,-7.200000000000005684e+01
-7.808712279161287029e+01,-7.200000000000005684e+01
-8.504389580498991563e+01,-7.200000000000005684e+01
-8.504389580498991563e+01,0.000000000000000000e+00
-9.214955047688442846e+01,0.000000000000000000e+00
-9.918999232420372891e+01,0.000000000000000000e+00
-1.059624617882801658e+02,0.000000000000000000e+00
-1.123077323438416499e+02,0.000000000000000000e+00
-1.181262249060164891e+02,0.000000000000000000e+00
-1.233764800931778893e+02,0.000000000000000000e+00
-1.280623918280973612e+02,0.000000000000000000e+00
-1.322172012145458666e+02,0.000000000000000000e+00
-1.358895356734631150e+02,0.000000000000000000e+00
-1.428635390086795667e+02,0.000000000000000000e+00
-1.493760004149075087e+02,0.000000000000000000e+00
-1.553665714183075863e+02,0.000000000000000000e+00
-1.608094654782100861e+02,0.000000000000000000e+00
-1.608094654782100861e+02,0.000000000000000000e+00
-1.588452931732931006e+02,0.000000000000000000e+00
-1.570310774359571724e+02,0.000000000000000000e+00
-1.553311488537036951e+02,0.000000000000000000e+00
-1.537247821866505433e+02,0.000000000000000000e+00
-1.521999129959913830e+02,0.000000000000000000e+00
-1.507498630424065880e+02,0.000000000000000000e+00
-1.493715317505352971e+02,0.000000000000000000e+00
-1.480643547153897543e+02,0.000000000000000000e+00
-1.480643547153897543e+02,0.000000000000000000e+00
-1.518454655338221073e+02,0.000000000000000000e+00
-1.553642035395812400e+02,0.000000000000000000e+00
-1.586363584234493942e+02,0.000000000000000000e+00
-1.616764678602777678e+02,0.000000000000000000e+00
-1.644973893692806541e+02,0.000000000000000000e+00
-1.671100799037460547e+02,0.000000000000000000e+00
-1.695235128630096710e+02,0.000000000000000000e+00
-1.717446821241998123e+02,0.000000000000000000e+00
-1.717446821241998123e+02,0.000000000000000000e+00
-1.702362252925178723e+02,0.000000000000000000e+00
-1.567772797121615440e+02,0.000000000000000000e+00
-1.567772797121615440e+02,-1.199999999999994316e+01
-1.493946955894839448e+02,-1.199999999999994316e+01
-1.418725826768919944e+02,-1.199999999999994316e+01
-1.345608393387015269e+02,-1.199999999999994316e+01
-1.278728659314796801e+02,-1.199999999999994316e+01
1.175715610669839464e+02,-1.199999999999994316e+01
1.195981614197623344e+02,1.080000000000000000e+02
1.215465013105939533e+02,1.080000000000000000e+02
1.234167812675311779e+02,1.080000000000000000e+02
1.252098510010543748e+02,1.199999999999999432e+02
1.269270963548659950e+02,1.199999999999999432e+02
1.285703335208966394e+02,1.199999999999999432e+02
1.301417128800340777e+02,1.199999999999999432e+02
1.316436337332828259e+02,1.199999999999999432e+02
1.330786703297098370e+02,1.199999999999999432e+02
1.330786703297098370e+02,0.000000000000000000e+00
1.344495089683793196e+02,0.000000000000000000e+00
1.357588955239250481e+02,0.000000000000000000e+00
1.370095924835552808e+02,0.000000000000000000e+00
1.382043444499225586e+02,0.000000000000000000e+00
1.382043444499225586e+02,0.000000000000000000e+00
1.429884015960624879e+02,0.000000000000000000e+00
1.457190743411279641e+02,0.000000000000000000e+00
7.288634260559294376e+01,0.000000000000000000e+00
7.548428557024146812e+01,7.200000000000005684e+01
7.814464831287827451e+01,7.200000000000005684e+01
8.085786368175283201e+01,7.200000000000005684e+01
8.361303988271191656e+01,7.200000000000005684e+01
8.639817599023200501e+01,7.200000000000005684e+01
8.920044741935336674e+01,7.200000000000005684e+01
9.200654644679616467e+01,7.200000000000005684e+01
9.480305622061138138e+01,7.200000000000005684e+01
9.757683245501519309e+01,7.200000000000005684e+01
9.757683245501519309e+01,0.000000000000000000e+00
1.003153660133852156e+02,0.000000000000000000e+00
1.030071020398561927e+02,0.000000000000000000e+00
1.030071020398561927e+02,0.000000000000000000e+00
1.032564799098005892e+02,0.000000000000000000e+00
9.618389314117479216e+01,0.000000000000000000e+00
6.617233254227642192e+00,0.000000000000000000e+00
7.269192580343542431e+00,7.200000000000000000e+01
8.062719638346152351e+00,7.200000000000000000e+01
9.049107166821983128e+00,7.200000000000000000e+01
1.030751900180632674e+01,7.200000000000000000e+01
1.196656030705480589e+01,7.200000000000000000e+01
1.424900924014815473e+01,7.200000000000000000e+01
1.757373357487600174e+01,7.200000000000000000e+01
2.281600615328159165e+01,7.200000000000000000e+01
3.205900977695873166e+01,7.200000000000000000e+01
3.205900977695873166e+01,0.000000000000000000e+00
5.077527219371302181e+01,0.000000000000000000e+00
8.794253079179520682e+01,0.000000000000000000e+00
8.794253079179520682e+01,0.000000000000000000e+00
8.033858180301703555e+01,0.000000000000000000e+00
6.894175478841242466e+01,0.000000000000000000e+00
5.719664283115898229e+01,0.000000000000000000e+00
4.534743567003275189e+01,0.000000000000000000e+00
3.345479452337082193e+01,0.000000000000000000e+00
4.534743567003275189e+01,0.000000000000000000e+00
5.719664283115898229e+01,0.000000000000000000e+00
6.894175478841242466e+01,0.000000000000000000e+00
8.033858180301703555e+01,0.000000000000000000e+00
8.033858180301703555e+01,0.000000000000000000e+00
8.794253079179520682e+01,0.000000000000000000e+00
-7.190001870180589094e+01,0.000000000000000000e+00
-6.138826232856850140e+01,0.000000000000000000e+00
-1.217930418802966557e+02,0.000000000000000000e+00
-1.260938441976168320e+02,7.200000000000000000e+01
-1.299710113288130060e+02,7.200000000000000000e+01
-1.334536306664100493e+02,7.200000000000000000e+01
-1.365769211546684687e+02,7.200000000000000000e+01
-1.393778430493618998e+02,7.200000000000000000e+01
-1.418923608339831048e+02,7.200000000000000000e+01
-1.441539310157672844e+02,7.200000000000000000e+01
-1.461928112748354067e+02,7.200000000000000000e+01
-1.480358775422301960e+02,7.200000000000000000e+01
-1.480358775422301960e+02,0.000000000000000000e+00
-1.497067304541965882e+02,0.000000000000000000e+00
-1.512259495604258746e+02,0.000000000000000000e+00
-1.552790311796774461e+02,0.000000000000000000e+00
-1.590169270718193388e+02,0.000000000000000000e+00
-1.624500048752376244e+02,0.000000000000000000e+00
-1.655890093297591648e+02,0.000000000000000000e+00
-1.655890093297591648e+02,0.000000000000000000e+00
-1.640180219957690042e+02,0.000000000000000000e+00
-1.625042909809175455e+02,0.000000000000000000e+00
-1.610448236102033661e+02,0.000000000000000000e+00
-1.596385390455924664e+02,0.000000000000000000e+00
-1.582857682509250878e+02,0.000000000000000000e+00
-1.569879443811772148e+02,0.000000000000000000e+00
-1.557474099353652548e+02,0.000000000000000000e+00
-1.545672981123875616e+02,0.000000000000000000e+00
-1.545672981123875616e+02,0.000000000000000000e+00
-1.572346124143531370e+02,0.000000000000000000e+00
-1.597486818572745051e+02,0.000000000000000000e+00
-1.621164330932458881e+02,0.000000000000000000e+00
-1.643433910206073278e+02,0.000000000000000000e+00
-1.664337573518277793e+02,0.000000000000000000e+00
-1.683904921797510497e+02,0.000000000000000000e+00
-1.683904921797510497e+02,0.000000000000000000e+00
-1.742828214218685048e+02,0.000000000000000000e+00
-1.790384166129902326e+02,0.000000000000000000e+00
-9.775216679609104631e+01,0.000000000000000000e+00
-9.994568813148993058e+01,-8.400000000000008527e+01
-1.021101627205668620e+02,-8.400000000000008527e+01
-1.042401236493189600e+02,-8.400000000000008527e+01
-1.063306566303059384e+02,-8.400000000000008527e+01
-1.083774456198879079e+02,-8.400000000000008527e+01
-1.103767980448746187e+02,-8.400000000000008527e+01
-1.123256509011545887e+02,-8.400000000000008527e+01
-1.142215598571125952e+02,-8.400000000000008527e+01
-1.160626740750314809e+02,-8.400000000000008527e+01
-1.160626740750314809e+02,0.000000000000000000e+00
-1.178476997570896287e+02,0.000000000000000000e+00
-1.195758554617837888e+02,0.000000000000000000e+00
-1.212468220730792297e+02,0.000000000000000000e+00
-1.228606899974555517e+02,0.000000000000000000e+00
-1.228606899974555517e+02,0.000000000000000000e+00
-1.178274647005769253e+02,0.000000000000000000e+00
-1.117869598020896547e+02,0.000000000000000000e+00
-1.052754506351244004e+02,0.000000000000000000e+00
-9.870352431860318632e+01,0.000000000000000000e+00
-9.246621480509658397e+01,0.000000000000000000e+00
-9.870352431860318632e+01,0.000000000000000000e+00
-1.052754506351244004e+02,0.000000000000000000e+00
-1.117869598020896547e+02,0.000000000000000000e+00
-1.178274647005769395e+02,0.000000000000000000e+00
-1.178274647005769395e+02,0.000000000000000000e+00
-1.228606899974555802e+02,0.000000000000000000e+00
-1.260624138429691499e+02,0.000000000000000000e+00
-1.260740240396879699e+02,0.000000000000000000e+00
-4.888027899952447086e+01,0.000000000000000000e+00
-5.128059981716745597e+01,-7.199999999999994316e+01
-5.385365090220425088e+01,-7.199999999999994316e+01
-5.660722473860397486e+01,-7.199999999999994316e+01
-5.954690566566647192e+01,-7.199999999999994316e+01
-6.267514092015139227e+01,-7.199999999999994316e+01
-6.599021680162502435e+01,-7.199999999999994316e+01
-6.948523004649027257e+01,-7.199999999999994316e+01
-7.314719254354123734e+01,-7.199999999999994316e+01
-7.695644711020656814e+01,-7.199999999999994316e+01
-7.695644711020656814e+01,0.000000000000000000e+00
-8.088658395908996113e+01,0.000000000000000000e+00
-8.490501203429725763e+01,0.000000000000000000e+00
-8.897424698683619226e+01,0.000000000000000000e+00
-9.305383983038711904e+01,0.000000000000000000e+00
